#|num|weight|mean|covariance matrix|
|0|4790.17511148|109.181588539 133.267701047 105.782055427|27.3547502462 8.20011971768 -1.58421825926 8.20011971768 63.1100108546 -52.126333233 -1.58421825926 -52.126333233 80.7597185837|
|1|5206.82501896|160.384842542 83.8209585649 114.31098479|33.5000734512 7.27299407969 17.8577572038 7.27299407969 43.3730055769 0.863087448879 17.8577572038 0.863087448879 77.1345448029|
|2|3257.87248524|110.144993401 100.259919065 107.342284603|49.5957430615 75.4909608362 -81.8802598222 75.4909608362 188.733499733 -164.467088844 -81.8802598222 -164.467088844 174.289633617|
|3|6417.18395176|142.452985125 94.5905681674 112.183644729|80.3522207288 -37.5977258513 -11.7041585131 -37.5977258513 92.5573277501 -9.09962751886 -11.7041585131 -9.09962751886 37.942801066|
|4|3767.88673859|94.4581520424 99.3389813527 140.393534526|25.3459276308 -22.7929391884 -12.1521260396 -22.7929391884 61.3942183175 9.97872943333 -12.1521260396 9.97872943333 49.6633435087|
|5|4772.25563549|127.463067603 74.3022157831 136.462570447|29.7105185618 13.9689260761 -23.1029113882 13.9689260761 43.2647638786 -26.8999379093 -23.1029113882 -26.8999379093 84.0860853241|
|6|3937.64359158|165.06552111 88.2110723809 142.268899002|44.7057689452 6.99134428352 -15.3849646971 6.99134428352 73.3004410075 -34.6365737819 -15.3849646971 -34.6365737819 36.5812993154|
|7|6789.46935749|141.892108475 106.520825593 120.771783247|223.253450168 -145.557285156 86.4710445138 -145.557285156 132.034178468 -66.4979246372 86.4710445138 -66.4979246372 65.4512215938|
|8|3857.58220423|136.168646991 95.3870579761 87.7652521964|71.7556900297 5.20932431788 -20.9291090651 5.20932431788 34.1360888574 6.92257978717 -20.9291090651 6.92257978717 33.143799409|
|9|3056.41009558|126.189092025 130.690564722 105.752581421|43.9122093098 -31.8776027527 -2.20593504272 -31.8776027527 49.8180515358 5.37966760702 -2.20593504272 5.37966760702 21.6459967792|
|10|5174.98382391|153.734632508 82.9685728523 133.089417464|60.1539897092 -15.720708589 15.835714964 -15.720708589 37.3412760097 -11.0829980267 15.835714964 -11.0829980267 48.8708272333|
|11|2779.9882152|136.845112565 118.760900811 90.1533759019|67.4476396999 -19.0973469653 -14.5704374805 -19.0973469653 35.6740026213 -15.1904683689 -14.5704374805 -15.1904683689 38.2299212912|
|12|6232.88664591|119.687847551 97.7843235797 113.680039894|115.809338743 -62.8299093271 -19.2608373988 -62.8299093271 91.4585306356 -25.832742656 -19.2608373988 -25.832742656 64.5683581768|
|13|3418.86373921|149.31137475 98.9326680019 92.6343358309|22.4475404626 7.91430575231 -11.2218491368 7.91430575231 64.0749177577 -17.9636846921 -11.2218491368 -17.9636846921 41.9612476297|
|14|2858.96456039|174.207080121 87.6712923103 125.777805058|14.6540529975 16.0417651715 1.28548764695 16.0417651715 45.5525050368 4.58276737242 1.28548764695 4.58276737242 71.8317809214|
|15|3307.32287957|165.844769618 103.808429373 128.350617762|34.8874439505 -8.54112291963 2.05481207542 -8.54112291963 24.9553594047 15.0445939023 2.05481207542 15.0445939023 51.8813952937|
|16|5338.66238643|112.707007464 119.23642962 106.350527751|64.4539950545 -0.784443932445 -5.13764293074 -0.784443932445 76.0879059648 -56.3999416227 -5.13764293074 -56.3999416227 72.4888681703|
|17|2623.54303449|119.17900889 133.385428508 86.7646486628|42.0333516463 -26.4870540706 -14.4599014865 -26.4870540706 58.8778406647 28.4044328674 -14.4599014865 28.4044328674 24.4854235329|
|18|4958.73138971|109.521888007 86.1446456916 125.065322663|94.9746526442 -95.5370864424 5.76989579428 -95.5370864424 140.238761569 -19.6965954668 5.76989579428 -19.6965954668 27.3187698771|
|19|2430.83280719|136.874685876 84.3153643498 97.9186259806|124.000725219 -52.2051029752 75.9008742471 -52.2051029752 31.1678347711 -36.5590871203 75.9008742471 -36.5590871203 67.7283618451|
|20|2412.80821664|114.666883574 86.2984471088 110.361643596|59.7846067393 -20.7947186454 33.3769104088 -20.7947186454 19.9887013004 -15.7284698567 33.3769104088 -15.7284698567 38.7278402936|
|21|5876.50623842|93.9512539674 111.115788102 127.427084562|51.3501869476 17.9099685912 -35.0041066767 17.9099685912 37.1908790125 -9.51168156044 -35.0041066767 -9.51168156044 80.3821470685|
|22|3974.75875829|123.93164194 93.5204518773 129.04189922|35.4738451408 19.0051837267 -12.4411255293 19.0051837267 77.6028193817 -35.8065367887 -12.4411255293 -35.8065367887 42.885476383|
|23|5131.33361422|128.497028908 108.8458767 97.7508500982|71.8495974518 -71.4728794977 24.5723153638 -71.4728794977 151.027994688 -34.3303220976 24.5723153638 -34.3303220976 40.398400585|
